experiment,tank,date,taxon,individual,length_mm,name,correct_taxon,correct_stage,temp_treat,nutrient_treat,treatment,mean_temp,sd_temp,cv_temp
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,199,15.548,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,315,15.541,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,250,15.51,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,367,15.414,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,372,15.408,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,252,15.402,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,295,15.33,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,186,15.287,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,132,15.253,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,358,15.247,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,141,15.219,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,203,15.178,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,24,2023-02-15T00:00:00Z,chironomidae,238,15.169,Trevor,chironomidae,larva,heated,nutrient,heated_nutrient,24.141269841269843,4.049716964233867,16.775078489495275
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,131,15.156,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,189,15.149,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,24,2023-02-15T00:00:00Z,chironomidae,47,15.087,Trevor,chironomidae,larva,heated,nutrient,heated_nutrient,24.141269841269843,4.049716964233867,16.775078489495275
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,195,15.044,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,246,15.029,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,24,2023-02-15T00:00:00Z,chironomidae,213,15.02,Trevor,chironomidae,larva,heated,nutrient,heated_nutrient,24.141269841269843,4.049716964233867,16.775078489495275
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,300,15.004,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,174,14.985,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,247,14.927,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,298,14.923,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,145,14.909,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,13,2023-03-09T00:00:00Z,chironomidae,2,14.89,Trevor,chironomidae,larva,ambient,ambient,ambient_ambient,21.195238095238096,4.007807635834756,18.90900030387101
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,235,14.874,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,193,14.862,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,248,14.854,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,296,14.85,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,401,14.85,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,194,14.836,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,24,2023-02-15T00:00:00Z,chironomidae,191,14.786,Trevor,chironomidae,larva,heated,nutrient,heated_nutrient,24.141269841269843,4.049716964233867,16.775078489495275
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,346,14.77,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,176,14.758,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,369,14.749,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,139,14.745,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,360,14.745,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,157,14.738,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,24,2023-02-15T00:00:00Z,chironomidae,49,14.692,Trevor,chironomidae,larva,heated,nutrient,heated_nutrient,24.141269841269843,4.049716964233867,16.775078489495275
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,305,14.658,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,338,14.572,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,24,2023-02-15T00:00:00Z,chironomidae,239,14.559,Trevor,chironomidae,larva,heated,nutrient,heated_nutrient,24.141269841269843,4.049716964233867,16.775078489495275
NEON_meso_2022,24,2023-02-15T00:00:00Z,chironomidae,240,14.523,Trevor,chironomidae,larva,heated,nutrient,heated_nutrient,24.141269841269843,4.049716964233867,16.775078489495275
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,143,14.514,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,161,14.482,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,309,14.455,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,129,14.419,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,349,14.399,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,136,14.382,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,24,2023-02-15T00:00:00Z,chironomidae,190,14.334,Trevor,chironomidae,larva,heated,nutrient,heated_nutrient,24.141269841269843,4.049716964233867,16.775078489495275
NEON_meso_2022,24,2023-02-15T00:00:00Z,chironomidae,53,14.322,Trevor,chironomidae,larva,heated,nutrient,heated_nutrient,24.141269841269843,4.049716964233867,16.775078489495275
NEON_meso_2022,13,2023-03-09T00:00:00Z,chironmidae,510,14.276,Trevor,chironomidae,larva,ambient,ambient,ambient_ambient,21.195238095238096,4.007807635834756,18.90900030387101
NEON_meso_2022,24,2023-02-15T00:00:00Z,chironomidae,241,14.273,Trevor,chironomidae,larva,heated,nutrient,heated_nutrient,24.141269841269843,4.049716964233867,16.775078489495275
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,307,14.271,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,304,14.23,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,24,2023-02-15T00:00:00Z,chironomidae,44,14.217,Trevor,chironomidae,larva,heated,nutrient,heated_nutrient,24.141269841269843,4.049716964233867,16.775078489495275
NEON_meso_2022,24,2023-02-15T00:00:00Z,chironomidae,61,14.191,Trevor,chironomidae,larva,heated,nutrient,heated_nutrient,24.141269841269843,4.049716964233867,16.775078489495275
NEON_meso_2022,24,2023-02-15T00:00:00Z,chironomidae,50,14.129,Trevor,chironomidae,larva,heated,nutrient,heated_nutrient,24.141269841269843,4.049716964233867,16.775078489495275
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,361,14.124,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,24,2023-02-15T00:00:00Z,chironomidae,200,14.053,Trevor,chironomidae,larva,heated,nutrient,heated_nutrient,24.141269841269843,4.049716964233867,16.775078489495275
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,308,13.977,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,188,13.975,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,133,13.86,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,347,13.839,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,24,2023-02-15T00:00:00Z,chironomidae,51,13.777,Trevor,chironomidae,larva,heated,nutrient,heated_nutrient,24.141269841269843,4.049716964233867,16.775078489495275
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,393,13.753,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,398,13.727,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,13,2023-03-09T00:00:00Z,chironmidae,521,13.693,Trevor,chironomidae,larva,ambient,ambient,ambient_ambient,21.195238095238096,4.007807635834756,18.90900030387101
NEON_meso_2022,24,2023-02-15T00:00:00Z,chironomidae,188,13.683,Trevor,chironomidae,larva,heated,nutrient,heated_nutrient,24.141269841269843,4.049716964233867,16.775078489495275
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,352,13.562,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,394,13.519,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,226,13.511,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,142,13.506,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,24,2023-02-15T00:00:00Z,chironomidae,45,13.478,Trevor,chironomidae,larva,heated,nutrient,heated_nutrient,24.141269841269843,4.049716964233867,16.775078489495275
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,359,13.347,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,251,13.29,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,185,13.251,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,154,13.211,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,220,13.19,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,337,13.136,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,382,13.123,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,24,2023-02-15T00:00:00Z,chironomidae,184,13.102,Trevor,chironomidae,larva,heated,nutrient,heated_nutrient,24.141269841269843,4.049716964233867,16.775078489495275
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,350,13.08,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,166,13.073,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,24,2023-02-15T00:00:00Z,chironomidae,217,13.07,Trevor,chironomidae,larva,heated,nutrient,heated_nutrient,24.141269841269843,4.049716964233867,16.775078489495275
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,368,13.055,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,24,2023-02-15T00:00:00Z,chironomidae,60,13.047,Trevor,chironomidae,larva,heated,nutrient,heated_nutrient,24.141269841269843,4.049716964233867,16.775078489495275
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,306,13.039,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,238,13.032,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,130,13.03,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,351,13.02,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,24,2023-02-15T00:00:00Z,chironomidae,68,13.009,Trevor,chironomidae,larva,heated,nutrient,heated_nutrient,24.141269841269843,4.049716964233867,16.775078489495275
NEON_meso_2022,24,2023-02-15T00:00:00Z,chironomidae,194,12.967,Trevor,chironomidae,larva,heated,nutrient,heated_nutrient,24.141269841269843,4.049716964233867,16.775078489495275
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,423,12.935,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,293,12.889,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,24,2023-02-15T00:00:00Z,chironomidae,192,12.885,Trevor,chironomidae,larva,heated,nutrient,heated_nutrient,24.141269841269843,4.049716964233867,16.775078489495275
NEON_meso_2022,13,2023-03-09T00:00:00Z,chironmidae,511,12.794,Trevor,chironomidae,larva,ambient,ambient,ambient_ambient,21.195238095238096,4.007807635834756,18.90900030387101
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,316,12.739,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,381,12.738,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,383,12.689,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,198,12.67,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,379,12.656,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,407,12.562,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,411,12.544,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,24,2023-02-15T00:00:00Z,chironomidae,193,12.512,Trevor,chironomidae,larva,heated,nutrient,heated_nutrient,24.141269841269843,4.049716964233867,16.775078489495275
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,201,12.461,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,384,12.454,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,311,12.41,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,380,12.363,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,345,12.357,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,222,12.286,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,302,12.168,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,187,12.135,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,402,12.133,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,396,12.06,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,197,12.041,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,135,11.999,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,24,2023-02-15T00:00:00Z,chironomidae,393,11.995,Trevor,chironomidae,larva,heated,nutrient,heated_nutrient,24.141269841269843,4.049716964233867,16.775078489495275
NEON_meso_2022,24,2023-02-15T00:00:00Z,chironomidae,65,11.917,Trevor,chironomidae,larva,heated,nutrient,heated_nutrient,24.141269841269843,4.049716964233867,16.775078489495275
NEON_meso_2022,10,2023-03-21T00:00:00Z,pupa chromatid,427,11.91,Trevor,chironomidae,pupa,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,317,11.772,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,172,11.753,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,339,11.748,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,24,2023-02-15T00:00:00Z,chironomidae,122,11.741,Trevor,chironomidae,larva,heated,nutrient,heated_nutrient,24.141269841269843,4.049716964233867,16.775078489495275
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,364,11.718,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,319,11.656,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,191,11.646,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,313,11.644,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,13,2023-03-09T00:00:00Z,chironomidae,1,11.589,Trevor,chironomidae,larva,ambient,ambient,ambient_ambient,21.195238095238096,4.007807635834756,18.90900030387101
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,233,11.588,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,258,11.583,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,388,11.554,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,13,2023-03-09T00:00:00Z,chironmidae,524,11.549,Trevor,chironomidae,larva,ambient,ambient,ambient_ambient,21.195238095238096,4.007807635834756,18.90900030387101
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,192,11.437,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,365,11.42,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,310,11.294,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,24,2023-02-15T00:00:00Z,chironomidae,189,11.226,Trevor,chironomidae,larva,heated,nutrient,heated_nutrient,24.141269841269843,4.049716964233867,16.775078489495275
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,374,11.175,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,375,11.152,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,378,11.137,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,190,11.083,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,24,2023-02-15T00:00:00Z,chironomidae,187,11.072,Trevor,chironomidae,larva,heated,nutrient,heated_nutrient,24.141269841269843,4.049716964233867,16.775078489495275
NEON_meso_2022,24,2023-02-15T00:00:00Z,chironomidae,52,11.02,Trevor,chironomidae,larva,heated,nutrient,heated_nutrient,24.141269841269843,4.049716964233867,16.775078489495275
NEON_meso_2022,24,2023-02-15T00:00:00Z,chironomidae,447,11.007,Trevor,chironomidae,larva,heated,nutrient,heated_nutrient,24.141269841269843,4.049716964233867,16.775078489495275
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,320,11.005,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,155,10.993,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,224,10.958,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,362,10.936,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,10,2023-03-21T00:00:00Z,chironmidae,303,10.915,Trevor,chironomidae,larva,heated,ambient,heated_ambient,24.020634920634922,4.2040606497379365,17.5018714685449
NEON_meso_2022,24,2023-02-15T00:00:00Z,chironomidae,336,10.901,Trevor,chironomidae,larva,heated,nutrient,heated_nutrient,24.141269841269843,4.049716964233867,16.775078489495275
